Region,RegionCode,City,Link,PostalCode
Baden-Württemberg,BW,Freiberg am Neckar,/wiki/Freiberg_am_Neckar,71691
Baden-Württemberg,BW,Freiburg im Breisgau,/wiki/Freiburg_im_Breisgau,79098–79117
Baden-Württemberg,BW,Freudenberg,/wiki/Freudenberg_(Baden),97896
Baden-Württemberg,BW,Freudenstadt,/wiki/Freudenstadt,72250
Baden-Württemberg,BW,Fridingen an der Donau,/wiki/Fridingen_an_der_Donau,78567
Baden-Württemberg,BW,Friedrichshafen,/wiki/Friedrichshafen,"88045, 88046, 88048"
Baden-Württemberg,BW,Furtwangen im Schwarzwald,/wiki/Furtwangen_im_Schwarzwald,78120
Baden-Württemberg,BW,Gaggenau,/wiki/Gaggenau,76571
Baden-Württemberg,BW,Gaildorf,/wiki/Gaildorf,74405
Baden-Württemberg,BW,Gammertingen,/wiki/Gammertingen,72501
Baden-Württemberg,BW,Geisingen,/wiki/Geisingen,78187
Baden-Württemberg,BW,Geislingen,/wiki/Geislingen_(Zollernalbkreis),72351
Baden-Württemberg,BW,Geislingen an der Steige,/wiki/Geislingen_an_der_Steige,73312
Baden-Württemberg,BW,Gengenbach,/wiki/Gengenbach,77723
Baden-Württemberg,BW,Gerabronn,/wiki/Gerabronn,"74582, 74585"
Baden-Württemberg,BW,Gerlingen,/wiki/Gerlingen,70839
Baden-Württemberg,BW,Gernsbach,/wiki/Gernsbach,76593
Baden-Württemberg,BW,Giengen an der Brenz,/wiki/Giengen_an_der_Brenz,"89537, 89522"
Baden-Württemberg,BW,Göppingen,/wiki/G%C3%B6ppingen,"73033, 73035, 73037, 73116"
Baden-Württemberg,BW,Großbottwar,/wiki/Gro%C3%9Fbottwar,71723
Baden-Württemberg,BW,Grünsfeld,/wiki/Gr%C3%BCnsfeld,97947
Baden-Württemberg,BW,Güglingen,/wiki/G%C3%BCglingen,74363
Baden-Württemberg,BW,Gundelsheim,/wiki/Gundelsheim_(W%C3%BCrttemberg),74831
Baden-Württemberg,BW,Haigerloch,/wiki/Haigerloch,72401
Baden-Württemberg,BW,Haiterbach,/wiki/Haiterbach,72221
Baden-Württemberg,BW,Haslach im Kinzigtal,/wiki/Haslach_im_Kinzigtal,77716
Baden-Württemberg,BW,Hausach,/wiki/Hausach,77756
Baden-Württemberg,BW,Hayingen,/wiki/Hayingen,72534
Baden-Württemberg,BW,Hechingen,/wiki/Hechingen,72379
Baden-Württemberg,BW,Heidelberg,/wiki/Heidelberg,69115–69126
Baden-Württemberg,BW,Heidenheim an der Brenz,/wiki/Heidenheim_an_der_Brenz,"89518, 89520, 89522"
Baden-Württemberg,BW,Heilbronn,/wiki/Heilbronn,74072–74081
Baden-Württemberg,BW,Heimsheim,/wiki/Heimsheim,71296
Baden-Württemberg,BW,Heitersheim,/wiki/Heitersheim,79423
Baden-Württemberg,BW,Hemsbach,/wiki/Hemsbach,69502
Baden-Württemberg,BW,Herbolzheim,/wiki/Herbolzheim,79336
Baden-Württemberg,BW,Herbrechtingen,/wiki/Herbrechtingen,89542
Baden-Württemberg,BW,Herrenberg,/wiki/Herrenberg,71083
Baden-Württemberg,BW,Hettingen,/wiki/Hettingen,"72513, 72419, 72501"
Baden-Württemberg,BW,Heubach,/wiki/Heubach,73540
Baden-Württemberg,BW,Hockenheim,/wiki/Hockenheim,68766
Baden-Württemberg,BW,Holzgerlingen,/wiki/Holzgerlingen,71088
Baden-Württemberg,BW,Horb am Neckar,/wiki/Horb_am_Neckar,72160
Baden-Württemberg,BW,Hornberg,/wiki/Hornberg,78132
Baden-Württemberg,BW,Hüfingen,/wiki/H%C3%BCfingen,78183
Baden-Württemberg,BW,Ilshofen,/wiki/Ilshofen,74532
Baden-Württemberg,BW,Ingelfingen,/wiki/Ingelfingen,74653
Baden-Württemberg,BW,Isny im Allgäu,/wiki/Isny_im_Allg%C3%A4u,88316
Baden-Württemberg,BW,Kandern,/wiki/Kandern,79400
Baden-Württemberg,BW,Karlsruhe,/wiki/Karlsruhe,76131–76229
Baden-Württemberg,BW,Kehl,/wiki/Kehl,77694
Baden-Württemberg,BW,Kenzingen,/wiki/Kenzingen,79341
Baden-Württemberg,BW,Kirchberg an der Jagst,/wiki/Kirchberg_an_der_Jagst,74592
Baden-Württemberg,BW,Kirchheim unter Teck,/wiki/Kirchheim_unter_Teck,73230
Baden-Württemberg,BW,Knittlingen,/wiki/Knittlingen,75438
Baden-Württemberg,BW,Konstanz,/wiki/Konstanz,"78462, 78464, 78465, 78467"
Baden-Württemberg,BW,Korntal-Münchingen,/wiki/Korntal-M%C3%BCnchingen,70825
Baden-Württemberg,BW,Kornwestheim,/wiki/Kornwestheim,"70806, 71638"
Baden-Württemberg,BW,Kraichtal,/wiki/Kraichtal,76703
Baden-Württemberg,BW,Krautheim,/wiki/Krautheim_(Jagst),74238
Baden-Württemberg,BW,Külsheim,/wiki/K%C3%BClsheim,97900
Baden-Württemberg,BW,Künzelsau,/wiki/K%C3%BCnzelsau,74653
Baden-Württemberg,BW,Kuppenheim,/wiki/Kuppenheim,76456
Baden-Württemberg,BW,Ladenburg,/wiki/Ladenburg,68526
Baden-Württemberg,BW,Lahr,/wiki/Lahr/Schwarzwald,77933
Baden-Württemberg,BW,Laichingen,/wiki/Laichingen,89150
Baden-Württemberg,BW,Langenau,/wiki/Langenau,89129
Baden-Württemberg,BW,Langenburg,/wiki/Langenburg,74595
Baden-Württemberg,BW,Lauchheim,/wiki/Lauchheim,73466
Baden-Württemberg,BW,Lauda-Königshofen,/wiki/Lauda-K%C3%B6nigshofen,97922
Baden-Württemberg,BW,Laufenburg,/wiki/Laufenburg_(Baden),79725
Baden-Württemberg,BW,Lauffen am Neckar,/wiki/Lauffen_am_Neckar,74348
Baden-Württemberg,BW,Laupheim,/wiki/Laupheim,88471
Baden-Württemberg,BW,Lauterstein,/wiki/Lauterstein,73111
Baden-Württemberg,BW,Leimen,/wiki/Leimen_(Baden),69181
Baden-Württemberg,BW,Leinfelden-Echterdingen,/wiki/Leinfelden-Echterdingen,"70771, 71144"
Baden-Württemberg,BW,Leingarten,/wiki/Leingarten,74211
Baden-Württemberg,BW,Leonberg,/wiki/Leonberg,71229
Baden-Württemberg,BW,Leutkirch im Allgäu,/wiki/Leutkirch_im_Allg%C3%A4u,88299
Baden-Württemberg,BW,Lichtenau,/wiki/Lichtenau_(Baden),77839
Baden-Württemberg,BW,Löffingen,/wiki/L%C3%B6ffingen,79843
Baden-Württemberg,BW,Lorch,/wiki/Lorch_(W%C3%BCrttemberg),73547
Baden-Württemberg,BW,Lörrach,/wiki/L%C3%B6rrach,79539–79541
Baden-Württemberg,BW,Löwenstein,/wiki/L%C3%B6wenstein,74245
Baden-Württemberg,BW,Ludwigsburg,/wiki/Ludwigsburg,"71634–71642, 71672"
Baden-Württemberg,BW,Mahlberg,/wiki/Mahlberg,77972
Baden-Württemberg,BW,Mannheim,/wiki/Mannheim,68159–68309
Baden-Württemberg,BW,Marbach am Neckar,/wiki/Marbach_am_Neckar,"71672, 71711"
Baden-Württemberg,BW,Markdorf,/wiki/Markdorf,88677
Baden-Württemberg,BW,Markgröningen,/wiki/Markgr%C3%B6ningen,71706
Baden-Württemberg,BW,Maulbronn,/wiki/Maulbronn,75433
Baden-Württemberg,BW,Meersburg,/wiki/Meersburg,88709
Baden-Württemberg,BW,Mengen,/wiki/Mengen,88512
Baden-Württemberg,BW,Meßkirch,/wiki/Me%C3%9Fkirch,88605
Baden-Württemberg,BW,Meßstetten,/wiki/Me%C3%9Fstetten,72469
Baden-Württemberg,BW,Metzingen,/wiki/Metzingen,72555
Baden-Württemberg,BW,Möckmühl,/wiki/M%C3%B6ckm%C3%BChl,74219
Baden-Württemberg,BW,Mosbach,/wiki/Mosbach,74821
Baden-Württemberg,BW,Mössingen,/wiki/M%C3%B6ssingen,72116
Baden-Württemberg,BW,Mühlacker,/wiki/M%C3%BChlacker,75417
Baden-Württemberg,BW,Mühlheim an der Donau,/wiki/M%C3%BChlheim_an_der_Donau,78570
Baden-Württemberg,BW,Müllheim im Markgräflerland,/wiki/M%C3%BCllheim_im_Markgr%C3%A4flerland,79379
Baden-Württemberg,BW,Munderkingen,/wiki/Munderkingen,89597
Baden-Württemberg,BW,Münsingen,/wiki/M%C3%BCnsingen_(W%C3%BCrttemberg),72525
Baden-Württemberg,BW,Murrhardt,/wiki/Murrhardt,71540
Baden-Württemberg,BW,Nagold,/wiki/Nagold,72202
Baden-Württemberg,BW,Neckarbischofsheim,/wiki/Neckarbischofsheim,74924
Baden-Württemberg,BW,Neckargemünd,/wiki/Neckargem%C3%BCnd,69151
Baden-Württemberg,BW,Neckarsulm,/wiki/Neckarsulm,74172
Baden-Württemberg,BW,Neresheim,/wiki/Neresheim,"73450, 73441"
Baden-Württemberg,BW,Neubulach,/wiki/Neubulach,"75387, 75385"
Baden-Württemberg,BW,Neudenau,/wiki/Neudenau,74861
Baden-Württemberg,BW,Neuenbürg,/wiki/Neuenb%C3%BCrg,75305
Baden-Württemberg,BW,Neuenburg am Rhein,/wiki/Neuenburg_am_Rhein,79395
Baden-Württemberg,BW,Neuenstadt am Kocher,/wiki/Neuenstadt_am_Kocher,74196
Baden-Württemberg,BW,Neuenstein,/wiki/Neuenstein_(Hohenlohe),74632
Baden-Württemberg,BW,Neuffen,/wiki/Neuffen,72639
Baden-Württemberg,BW,Niedernhall,/wiki/Niedernhall,74676
Baden-Württemberg,BW,Niederstetten,/wiki/Niederstetten,"97996, 97980"
Baden-Württemberg,BW,Niederstotzingen,/wiki/Niederstotzingen,89168
Baden-Württemberg,BW,Nürtingen,/wiki/N%C3%BCrtingen,72622
Baden-Württemberg,BW,Oberderdingen,/wiki/Oberderdingen,75038
Baden-Württemberg,BW,Oberkirch,/wiki/Oberkirch_(Baden),77704
Baden-Württemberg,BW,Oberkochen,/wiki/Oberkochen,73447
Baden-Württemberg,BW,Oberndorf am Neckar,/wiki/Oberndorf_am_Neckar,78727
Baden-Württemberg,BW,Oberriexingen,/wiki/Oberriexingen,71739
Baden-Württemberg,BW,Ochsenhausen,/wiki/Ochsenhausen,88416
Baden-Württemberg,BW,Offenburg,/wiki/Offenburg,"77652, 77654, 77656"
Baden-Württemberg,BW,Öhringen,/wiki/%C3%96hringen,74613
Baden-Württemberg,BW,Oppenau,/wiki/Oppenau,77728
Baden-Württemberg,BW,Osterburken,/wiki/Osterburken,74706
Baden-Württemberg,BW,Ostfildern,/wiki/Ostfildern,73760
Baden-Württemberg,BW,Östringen,/wiki/%C3%96stringen,76684
Baden-Württemberg,BW,Owen,/wiki/Owen,73277
Baden-Württemberg,BW,Pforzheim,/wiki/Pforzheim,75172–75181
Baden-Württemberg,BW,Pfullendorf,/wiki/Pfullendorf,88630
Baden-Württemberg,BW,Pfullingen,/wiki/Pfullingen,72793
Baden-Württemberg,BW,Philippsburg,/wiki/Philippsburg,76661
Baden-Württemberg,BW,Plochingen,/wiki/Plochingen,73207
Baden-Württemberg,BW,Radolfzell am Bodensee,/wiki/Radolfzell_am_Bodensee,78315
Baden-Württemberg,BW,Rastatt,/wiki/Rastatt,76437
Baden-Württemberg,BW,Rauenberg,/wiki/Rauenberg,69231
Baden-Württemberg,BW,Ravensburg,/wiki/Ravensburg,88212–88214
Baden-Württemberg,BW,Ravenstein,/wiki/Ravenstein,74747
Baden-Württemberg,BW,Remseck am Neckar,/wiki/Remseck_am_Neckar,"71686, 70378"
Baden-Württemberg,BW,Renchen,/wiki/Renchen,77871
Baden-Württemberg,BW,Renningen,/wiki/Renningen,71272
Baden-Württemberg,BW,Reutlingen,/wiki/Reutlingen,72760–72770
Baden-Württemberg,BW,Rheinau,/wiki/Rheinau_(Baden),77866
Baden-Württemberg,BW,Rheinfelden,/wiki/Rheinfelden_(Baden),79618
Baden-Württemberg,BW,Rheinstetten,/wiki/Rheinstetten,76287
Baden-Württemberg,BW,Riedlingen,/wiki/Riedlingen,88499
Baden-Württemberg,BW,Rosenfeld,/wiki/Rosenfeld,72348
Baden-Württemberg,BW,Rottenburg am Neckar,/wiki/Rottenburg_am_Neckar,72108
Baden-Württemberg,BW,Rottweil,/wiki/Rottweil,"78628, 78652"
Baden-Württemberg,BW,Rutesheim,/wiki/Rutesheim,71277
Baden-Württemberg,BW,Sachsenheim,/wiki/Sachsenheim,74343
Baden-Württemberg,BW,Scheer,/wiki/Scheer,72516
Baden-Württemberg,BW,Schelklingen,/wiki/Schelklingen,89601
Baden-Württemberg,BW,Schiltach,/wiki/Schiltach,"77761, 78733"
Baden-Württemberg,BW,Schömberg,/wiki/Sch%C3%B6mberg_(Zollernalbkreis),72355
Baden-Württemberg,BW,Schönau,/wiki/Sch%C3%B6nau_(Odenwald),69250
Baden-Württemberg,BW,Schönau im Schwarzwald,/wiki/Sch%C3%B6nau_im_Schwarzwald,79677
Baden-Württemberg,BW,Schopfheim,/wiki/Schopfheim,79650
Baden-Württemberg,BW,Schorndorf,/wiki/Schorndorf,73614
Baden-Württemberg,BW,Schramberg,/wiki/Schramberg,"78144, 78713"
Baden-Württemberg,BW,Schriesheim,/wiki/Schriesheim,69198
Baden-Württemberg,BW,Schrozberg,/wiki/Schrozberg,74575
Baden-Württemberg,BW,Schwäbisch Gmünd,/wiki/Schw%C3%A4bisch_Gm%C3%BCnd,"73525, 73527, 73529,"
Baden-Württemberg,BW,Schwäbisch Hall,/wiki/Schw%C3%A4bisch_Hall,74523
Baden-Württemberg,BW,Schwaigern,/wiki/Schwaigern,74193
Baden-Württemberg,BW,Schwetzingen,/wiki/Schwetzingen,68723
Baden-Württemberg,BW,Sigmaringen,/wiki/Sigmaringen,72488
Baden-Württemberg,BW,Sindelfingen,/wiki/Sindelfingen,"71063, 71065, 71067, 71069"
Baden-Württemberg,BW,Singen,/wiki/Singen_(Hohentwiel),78224
Baden-Württemberg,BW,Sinsheim,/wiki/Sinsheim,74889
Baden-Württemberg,BW,Spaichingen,/wiki/Spaichingen,78549
Baden-Württemberg,BW,Staufen im Breisgau,/wiki/Staufen_im_Breisgau,79219
Baden-Württemberg,BW,St. Blasien,/wiki/St._Blasien,"79837, 79875"
Baden-Württemberg,BW,Steinheim an der Murr,/wiki/Steinheim_an_der_Murr,71711
Baden-Württemberg,BW,St. Georgen im Schwarzwald,/wiki/St._Georgen_im_Schwarzwald,78112
Baden-Württemberg,BW,Stockach,/wiki/Stockach,78333
Baden-Württemberg,BW,Stühlingen,/wiki/St%C3%BChlingen,79780
Baden-Württemberg,BW,Stutensee,/wiki/Stutensee,76297
Baden-Württemberg,BW,Stuttgart,/wiki/Stuttgart,70173–70619
Baden-Württemberg,BW,Sulz am Neckar,/wiki/Sulz_am_Neckar,"72172, 72160, 72186"
Baden-Württemberg,BW,Sulzburg,/wiki/Sulzburg,79295
Baden-Württemberg,BW,Süßen,/wiki/S%C3%BC%C3%9Fen,"73079, 73054"
Baden-Württemberg,BW,Tamm,/wiki/Tamm,71732
Baden-Württemberg,BW,Tauberbischofsheim,/wiki/Tauberbischofsheim,97941
Baden-Württemberg,BW,Tengen,/wiki/Tengen,78250
Baden-Württemberg,BW,Tettnang,/wiki/Tettnang,88069
Baden-Württemberg,BW,Titisee-Neustadt,/wiki/Titisee-Neustadt,79822
Baden-Württemberg,BW,Todtnau,/wiki/Todtnau,79674
Baden-Württemberg,BW,Triberg im Schwarzwald,/wiki/Triberg_im_Schwarzwald,78098
Baden-Württemberg,BW,Trochtelfingen,/wiki/Trochtelfingen,72818
Baden-Württemberg,BW,Trossingen,/wiki/Trossingen,78647
Baden-Württemberg,BW,Tübingen,/wiki/T%C3%BCbingen,"72070, 72072, 72074, 72076"
Baden-Württemberg,BW,Tuttlingen,/wiki/Tuttlingen,78532
Baden-Württemberg,BW,Überlingen,/wiki/%C3%9Cberlingen,88662
Baden-Württemberg,BW,Uhingen,/wiki/Uhingen,73066
Baden-Württemberg,BW,Ulm,/wiki/Ulm,89073–89081
Baden-Württemberg,BW,Vaihingen an der Enz,/wiki/Vaihingen_an_der_Enz,71665
Baden-Württemberg,BW,Vellberg,/wiki/Vellberg,74541
Baden-Württemberg,BW,Veringenstadt,/wiki/Veringenstadt,72519
Baden-Württemberg,BW,Villingen-Schwenningen,/wiki/Villingen-Schwenningen,78048–78056
Baden-Württemberg,BW,Vogtsburg im Kaiserstuhl,/wiki/Vogtsburg_im_Kaiserstuhl,79235
Baden-Württemberg,BW,Vöhrenbach,/wiki/V%C3%B6hrenbach,78147
Baden-Württemberg,BW,Waghäusel,/wiki/Wagh%C3%A4usel,68753
Baden-Württemberg,BW,Waiblingen,/wiki/Waiblingen,"71332, 71334, 71336"
Baden-Württemberg,BW,Waibstadt,/wiki/Waibstadt,74915
Baden-Württemberg,BW,Waldenbuch,/wiki/Waldenbuch,71111
Baden-Württemberg,BW,Waldenburg,/wiki/Waldenburg_(W%C3%BCrttemberg),"74638, 74545"
Baden-Württemberg,BW,Waldkirch,/wiki/Waldkirch,79183
Baden-Württemberg,BW,Waldshut-Tiengen,/wiki/Waldshut-Tiengen,79761
Baden-Württemberg,BW,Walldorf,/wiki/Walldorf,69190
Baden-Württemberg,BW,Walldürn,/wiki/Walld%C3%BCrn,"74731, 63928"
Baden-Württemberg,BW,Wangen im Allgäu,/wiki/Wangen_im_Allg%C3%A4u,88239
Baden-Württemberg,BW,Wehr,/wiki/Wehr_(Baden),79664
Baden-Württemberg,BW,Weikersheim,/wiki/Weikersheim,97990
Baden-Württemberg,BW,Weil am Rhein,/wiki/Weil_am_Rhein,79576
Baden-Württemberg,BW,Weil der Stadt,/wiki/Weil_der_Stadt,71263
Baden-Württemberg,BW,Weilheim an der Teck,/wiki/Weilheim_an_der_Teck,73235
Baden-Württemberg,BW,Weingarten,/wiki/Weingarten_(W%C3%BCrttemberg),88250
Baden-Württemberg,BW,Weinheim,/wiki/Weinheim,69469
Baden-Württemberg,BW,Weinsberg,/wiki/Weinsberg,74189
Baden-Württemberg,BW,Weinstadt,/wiki/Weinstadt,71384
Baden-Württemberg,BW,Welzheim,/wiki/Welzheim,73642
Baden-Württemberg,BW,Wendlingen am Neckar,/wiki/Wendlingen_am_Neckar,73240
Baden-Württemberg,BW,Wernau,/wiki/Wernau_(Neckar),73249
Baden-Württemberg,BW,Wertheim,/wiki/Wertheim,97877
Baden-Württemberg,BW,Widdern,/wiki/Widdern,74259
Baden-Württemberg,BW,Wiesensteig,/wiki/Wiesensteig,73349
Baden-Württemberg,BW,Wiesloch,/wiki/Wiesloch,69168
Baden-Württemberg,BW,Wildberg,/wiki/Wildberg_(Schwarzwald),72218
Baden-Württemberg,BW,Winnenden,/wiki/Winnenden,71364
Baden-Württemberg,BW,Wolfach,/wiki/Wolfach,77709
Baden-Württemberg,BW,Zell am Harmersbach,/wiki/Zell_am_Harmersbach,77736
Baden-Württemberg,BW,Zell im Wiesental,/wiki/Zell_im_Wiesental,79669
Nordrhein-Westfalen,NW,Aachen,/wiki/Aachen,52062–52080
Nordrhein-Westfalen,NW,Ahaus,/wiki/Ahaus,48683
Nordrhein-Westfalen,NW,Ahlen,/wiki/Ahlen,"59227, 59229"
Nordrhein-Westfalen,NW,Alsdorf,/wiki/Alsdorf,52477
Nordrhein-Westfalen,NW,Altena,/wiki/Altena,58762
Nordrhein-Westfalen,NW,Arnsberg,/wiki/Arnsberg,"59755, 59757, 59759, 59821, 59823"
Nordrhein-Westfalen,NW,Attendorn,/wiki/Attendorn,57439
Nordrhein-Westfalen,NW,Bad Berleburg,/wiki/Bad_Berleburg,57319
Nordrhein-Westfalen,NW,Bad Driburg,/wiki/Bad_Driburg,33014
Nordrhein-Westfalen,NW,Bad Honnef,/wiki/Bad_Honnef,53604
Nordrhein-Westfalen,NW,Bad Laasphe,/wiki/Bad_Laasphe,57334
Nordrhein-Westfalen,NW,Bad Lippspringe,/wiki/Bad_Lippspringe,33175
Nordrhein-Westfalen,NW,Bad Münstereifel,/wiki/Bad_M%C3%BCnstereifel,53902
Nordrhein-Westfalen,NW,Bad Oeynhausen,/wiki/Bad_Oeynhausen,"32545, 32547, 32549"
Nordrhein-Westfalen,NW,Bad Salzuflen,/wiki/Bad_Salzuflen,"32105, 32107, 32108"
Nordrhein-Westfalen,NW,Bad Wünnenberg,/wiki/Bad_W%C3%BCnnenberg,33181
Nordrhein-Westfalen,NW,Baesweiler,/wiki/Baesweiler,52499
Nordrhein-Westfalen,NW,Balve,/wiki/Balve,58802
Nordrhein-Westfalen,NW,Barntrup,/wiki/Barntrup,32683
Nordrhein-Westfalen,NW,Beckum,/wiki/Beckum,59269
Nordrhein-Westfalen,NW,Bedburg,/wiki/Bedburg,50181
Nordrhein-Westfalen,NW,Bergheim,/wiki/Bergheim,"50126, 50127, 50129"
Nordrhein-Westfalen,NW,Bergisch Gladbach,/wiki/Bergisch_Gladbach,"51427, 51429, 51465, 51467, 51469"
Nordrhein-Westfalen,NW,Bergkamen,/wiki/Bergkamen,59192
Nordrhein-Westfalen,NW,Bergneustadt,/wiki/Bergneustadt,51702
Nordrhein-Westfalen,NW,Beverungen,/wiki/Beverungen,37688
Nordrhein-Westfalen,NW,Bielefeld,/wiki/Bielefeld,33602 – 33739
Nordrhein-Westfalen,NW,Billerbeck,/wiki/Billerbeck,48727
Nordrhein-Westfalen,NW,Blomberg,/wiki/Blomberg,32825
Nordrhein-Westfalen,NW,Bocholt,/wiki/Bocholt,"46395, 46397, 46399"
Nordrhein-Westfalen,NW,Bochum,/wiki/Bochum,44787–44894
Nordrhein-Westfalen,NW,Bonn,/wiki/Bonn,53111–53129
Nordrhein-Westfalen,NW,Borgentreich,/wiki/Borgentreich,34434
Nordrhein-Westfalen,NW,Borgholzhausen,/wiki/Borgholzhausen,33829
Nordrhein-Westfalen,NW,Borken,/wiki/Borken,46325
Nordrhein-Westfalen,NW,Bornheim,/wiki/Bornheim_(Rheinland),53332
Nordrhein-Westfalen,NW,Bottrop,/wiki/Bottrop,46236–46244
Nordrhein-Westfalen,NW,Brakel,/wiki/Brakel,33034
Nordrhein-Westfalen,NW,Breckerfeld,/wiki/Breckerfeld,58339
Nordrhein-Westfalen,NW,Brilon,/wiki/Brilon,59929
Nordrhein-Westfalen,NW,Brühl,/wiki/Br%C3%BChl_(Rheinland),50321
Nordrhein-Westfalen,NW,Bünde,/wiki/B%C3%BCnde,32257
Nordrhein-Westfalen,NW,Büren,/wiki/B%C3%BCren_(Westfalen),33142
Nordrhein-Westfalen,NW,Burscheid,/wiki/Burscheid,51399
Nordrhein-Westfalen,NW,Castrop-Rauxel,/wiki/Castrop-Rauxel,"44575, 44577, 44579, 44581"
Nordrhein-Westfalen,NW,Coesfeld,/wiki/Coesfeld,48653
Nordrhein-Westfalen,NW,Datteln,/wiki/Datteln,45711
Nordrhein-Westfalen,NW,Delbrück,/wiki/Delbr%C3%BCck,33129
Nordrhein-Westfalen,NW,Detmold,/wiki/Detmold,"32756, 32758, 32760"
Nordrhein-Westfalen,NW,Dinslaken,/wiki/Dinslaken,"46535, 46537, 46539"
Nordrhein-Westfalen,NW,Dormagen,/wiki/Dormagen,41539–41542
Nordrhein-Westfalen,NW,Dorsten,/wiki/Dorsten,"46282, 46284, 46286"
Nordrhein-Westfalen,NW,Dortmund,/wiki/Dortmund,44135–44388
Nordrhein-Westfalen,NW,Drensteinfurt,/wiki/Drensteinfurt,48317
Nordrhein-Westfalen,NW,Drolshagen,/wiki/Drolshagen,57489
Nordrhein-Westfalen,NW,Duisburg,/wiki/Duisburg,47051–47279
Nordrhein-Westfalen,NW,Dülmen,/wiki/D%C3%BClmen,48249
Nordrhein-Westfalen,NW,Düren,/wiki/D%C3%BCren,"52349, 52351, 52353, 52355"
Nordrhein-Westfalen,NW,Düsseldorf,/wiki/D%C3%BCsseldorf,40210–40629
Nordrhein-Westfalen,NW,Elsdorf,/wiki/Elsdorf_(Rheinland),50189
Nordrhein-Westfalen,NW,Emmerich am Rhein,/wiki/Emmerich_am_Rhein,46446
Nordrhein-Westfalen,NW,Emsdetten,/wiki/Emsdetten,48282
Nordrhein-Westfalen,NW,Enger,/wiki/Enger,32130
Nordrhein-Westfalen,NW,Ennepetal,/wiki/Ennepetal,58256
Nordrhein-Westfalen,NW,Ennigerloh,/wiki/Ennigerloh,59320
Nordrhein-Westfalen,NW,Erftstadt,/wiki/Erftstadt,50374
Nordrhein-Westfalen,NW,Erkelenz,/wiki/Erkelenz,41812
Nordrhein-Westfalen,NW,Erkrath,/wiki/Erkrath,40699
Nordrhein-Westfalen,NW,Erwitte,/wiki/Erwitte,59597
Nordrhein-Westfalen,NW,Eschweiler,/wiki/Eschweiler,52249
Nordrhein-Westfalen,NW,Espelkamp,/wiki/Espelkamp,32339
Nordrhein-Westfalen,NW,Essen,/wiki/Essen,45127–45359
Nordrhein-Westfalen,NW,Euskirchen,/wiki/Euskirchen,"53879, 53881"
Nordrhein-Westfalen,NW,Frechen,/wiki/Frechen,50226
Nordrhein-Westfalen,NW,Freudenberg,/wiki/Freudenberg_(Siegerland),57258
Nordrhein-Westfalen,NW,Fröndenberg,/wiki/Fr%C3%B6ndenberg/Ruhr,58730
Nordrhein-Westfalen,NW,Geilenkirchen,/wiki/Geilenkirchen,52511
Nordrhein-Westfalen,NW,Geldern,/wiki/Geldern,47608
Nordrhein-Westfalen,NW,Gelsenkirchen,/wiki/Gelsenkirchen,45879–45899
Nordrhein-Westfalen,NW,Gescher,/wiki/Gescher,48712
Nordrhein-Westfalen,NW,Geseke,/wiki/Geseke,59590
Nordrhein-Westfalen,NW,Gevelsberg,/wiki/Gevelsberg,58285
Nordrhein-Westfalen,NW,Gladbeck,/wiki/Gladbeck,"45964, 45966, 45968"
Nordrhein-Westfalen,NW,Goch,/wiki/Goch,47574
Nordrhein-Westfalen,NW,Greven,/wiki/Greven,48268
Nordrhein-Westfalen,NW,Grevenbroich,/wiki/Grevenbroich,"41515, 41516, 41517"
Nordrhein-Westfalen,NW,Gronau,/wiki/Gronau_(Westf.),48599
Nordrhein-Westfalen,NW,Gummersbach,/wiki/Gummersbach,"51643, 51645, 51647"
Nordrhein-Westfalen,NW,Gütersloh,/wiki/G%C3%BCtersloh,"33330–33335, 33311"
Nordrhein-Westfalen,NW,Haan,/wiki/Haan,42781
Nordrhein-Westfalen,NW,Hagen,/wiki/Hagen,"58089–58099, 58119, 58135"
Nordrhein-Westfalen,NW,Halle,/wiki/Halle_(Westf.),33790
Nordrhein-Westfalen,NW,Hallenberg,/wiki/Hallenberg,59969
Nordrhein-Westfalen,NW,Haltern am See,/wiki/Haltern_am_See,45721
Nordrhein-Westfalen,NW,Halver,/wiki/Halver,58553
Nordrhein-Westfalen,NW,Hamm,/wiki/Hamm,59063–59077
Nordrhein-Westfalen,NW,Hamminkeln,/wiki/Hamminkeln,46499
Nordrhein-Westfalen,NW,Harsewinkel,/wiki/Harsewinkel,33428
Nordrhein-Westfalen,NW,Hattingen,/wiki/Hattingen,"45525, 45527, 45529"
Nordrhein-Westfalen,NW,Heiligenhaus,/wiki/Heiligenhaus,42579
Nordrhein-Westfalen,NW,Heimbach,/wiki/Heimbach_(Eifel),52396
Nordrhein-Westfalen,NW,Heinsberg,/wiki/Heinsberg,52525
Nordrhein-Westfalen,NW,Hemer,/wiki/Hemer,58675
Nordrhein-Westfalen,NW,Hennef,/wiki/Hennef_(Sieg),53773
Nordrhein-Westfalen,NW,Herdecke,/wiki/Herdecke,58313
Nordrhein-Westfalen,NW,Herford,/wiki/Herford,"32049, 32051, 32052"
Nordrhein-Westfalen,NW,Herne,/wiki/Herne,"44623–44629,"
Nordrhein-Westfalen,NW,Herten,/wiki/Herten,"45699, 45701"
Nordrhein-Westfalen,NW,Herzogenrath,/wiki/Herzogenrath,52134
Nordrhein-Westfalen,NW,Hilchenbach,/wiki/Hilchenbach,57271
