Region,RegionCode,City,Link,PostalCode
Baden-Württemberg,BW,Vogtsburg im Kaiserstuhl,/wiki/Vogtsburg_im_Kaiserstuhl,['79235']
Baden-Württemberg,BW,Vöhrenbach,/wiki/V%C3%B6hrenbach,['78147']
Baden-Württemberg,BW,Waghäusel,/wiki/Wagh%C3%A4usel,['68753']
Baden-Württemberg,BW,Waiblingen,/wiki/Waiblingen,"['71332', '71334', '71336']"
Baden-Württemberg,BW,Waibstadt,/wiki/Waibstadt,['74915']
Baden-Württemberg,BW,Waldenbuch,/wiki/Waldenbuch,['71111']
Baden-Württemberg,BW,Waldenburg,/wiki/Waldenburg_(W%C3%BCrttemberg),"['74638', '74545']"
Baden-Württemberg,BW,Waldkirch,/wiki/Waldkirch,['79183']
Baden-Württemberg,BW,Waldshut-Tiengen,/wiki/Waldshut-Tiengen,['79761']
Baden-Württemberg,BW,Walldorf,/wiki/Walldorf,['69190']
Baden-Württemberg,BW,Walldürn,/wiki/Walld%C3%BCrn,"['74731', '63928']"
Baden-Württemberg,BW,Wangen im Allgäu,/wiki/Wangen_im_Allg%C3%A4u,['88239']
Baden-Württemberg,BW,Wehr,/wiki/Wehr_(Baden),['79664']
Baden-Württemberg,BW,Weikersheim,/wiki/Weikersheim,['97990']
Baden-Württemberg,BW,Weil am Rhein,/wiki/Weil_am_Rhein,['79576']
Baden-Württemberg,BW,Weil der Stadt,/wiki/Weil_der_Stadt,['71263']
Baden-Württemberg,BW,Weilheim an der Teck,/wiki/Weilheim_an_der_Teck,['73235']
Baden-Württemberg,BW,Weingarten,/wiki/Weingarten_(W%C3%BCrttemberg),['88250']
Baden-Württemberg,BW,Weinheim,/wiki/Weinheim,['69469']
Baden-Württemberg,BW,Weinsberg,/wiki/Weinsberg,['74189']
Baden-Württemberg,BW,Weinstadt,/wiki/Weinstadt,['71384']
Baden-Württemberg,BW,Welzheim,/wiki/Welzheim,['73642']
Baden-Württemberg,BW,Wendlingen am Neckar,/wiki/Wendlingen_am_Neckar,['73240']
Baden-Württemberg,BW,Wernau,/wiki/Wernau_(Neckar),['73249']
Baden-Württemberg,BW,Wertheim,/wiki/Wertheim,['97877']
Baden-Württemberg,BW,Widdern,/wiki/Widdern,['74259']
Baden-Württemberg,BW,Wiesensteig,/wiki/Wiesensteig,['73349']
Baden-Württemberg,BW,Wiesloch,/wiki/Wiesloch,['69168']
Baden-Württemberg,BW,Wildberg,/wiki/Wildberg_(Schwarzwald),['72218']
Baden-Württemberg,BW,Winnenden,/wiki/Winnenden,['71364']
Baden-Württemberg,BW,Wolfach,/wiki/Wolfach,['77709']
Baden-Württemberg,BW,Zell am Harmersbach,/wiki/Zell_am_Harmersbach,['77736']
Baden-Württemberg,BW,Zell im Wiesental,/wiki/Zell_im_Wiesental,['79669']
Nordrhein-Westfalen,NW,Aachen,/wiki/Aachen,"['52062', '52063', '52064', '52065', '52066', '52067', '52068', '52069', '52070', '52071', '52072', '52073', '52074', '52075', '52076', '52077', '52078', '52079', '52080']"
Nordrhein-Westfalen,NW,Ahaus,/wiki/Ahaus,['48683']
Nordrhein-Westfalen,NW,Ahlen,/wiki/Ahlen,"['59227', '59229']"
Nordrhein-Westfalen,NW,Alsdorf,/wiki/Alsdorf,['52477']
Nordrhein-Westfalen,NW,Altena,/wiki/Altena,['58762']
Nordrhein-Westfalen,NW,Arnsberg,/wiki/Arnsberg,"['59755', '59757', '59759', '59821', '59823']"
Nordrhein-Westfalen,NW,Attendorn,/wiki/Attendorn,['57439']
Nordrhein-Westfalen,NW,Bad Berleburg,/wiki/Bad_Berleburg,['57319']
Nordrhein-Westfalen,NW,Bad Driburg,/wiki/Bad_Driburg,['33014']
Nordrhein-Westfalen,NW,Bad Honnef,/wiki/Bad_Honnef,['53604']
Nordrhein-Westfalen,NW,Bad Laasphe,/wiki/Bad_Laasphe,['57334']
Nordrhein-Westfalen,NW,Bad Lippspringe,/wiki/Bad_Lippspringe,['33175']
Nordrhein-Westfalen,NW,Bad Münstereifel,/wiki/Bad_M%C3%BCnstereifel,['53902']
Nordrhein-Westfalen,NW,Bad Oeynhausen,/wiki/Bad_Oeynhausen,"['32545', '32547', '32549']"
Nordrhein-Westfalen,NW,Bad Salzuflen,/wiki/Bad_Salzuflen,"['32105', '32107', '32108']"
Nordrhein-Westfalen,NW,Bad Wünnenberg,/wiki/Bad_W%C3%BCnnenberg,['33181']
Nordrhein-Westfalen,NW,Baesweiler,/wiki/Baesweiler,['52499']
Nordrhein-Westfalen,NW,Balve,/wiki/Balve,['58802']
Nordrhein-Westfalen,NW,Barntrup,/wiki/Barntrup,['32683']
Nordrhein-Westfalen,NW,Beckum,/wiki/Beckum,['59269']
Nordrhein-Westfalen,NW,Bedburg,/wiki/Bedburg,['50181']
Nordrhein-Westfalen,NW,Bergheim,/wiki/Bergheim,"['50126', '50127', '50129']"
Nordrhein-Westfalen,NW,Bergisch Gladbach,/wiki/Bergisch_Gladbach,"['51427', '51429', '51465', '51467', '51469']"
Nordrhein-Westfalen,NW,Bergkamen,/wiki/Bergkamen,['59192']
Nordrhein-Westfalen,NW,Bergneustadt,/wiki/Bergneustadt,['51702']
Nordrhein-Westfalen,NW,Beverungen,/wiki/Beverungen,['37688']
Nordrhein-Westfalen,NW,Bielefeld,/wiki/Bielefeld,"['33602', '33603', '33604', '33605', '33606', '33607', '33608', '33609', '33610', '33611', '33612', '33613', '33614', '33615', '33616', '33617', '33618', '33619', '33620', '33621', '33622', '33623', '33624', '33625', '33626', '33627', '33628', '33629', '33630', '33631', '33632', '33633', '33634', '33635', '33636', '33637', '33638', '33639', '33640', '33641', '33642', '33643', '33644', '33645', '33646', '33647', '33648', '33649', '33650', '33651', '33652', '33653', '33654', '33655', '33656', '33657', '33658', '33659', '33660', '33661', '33662', '33663', '33664', '33665', '33666', '33667', '33668', '33669', '33670', '33671', '33672', '33673', '33674', '33675', '33676', '33677', '33678', '33679', '33680', '33681', '33682', '33683', '33684', '33685', '33686', '33687', '33688', '33689', '33690', '33691', '33692', '33693', '33694', '33695', '33696', '33697', '33698', '33699', '33700', '33701', '33702', '33703', '33704', '33705', '33706', '33707', '33708', '33709', '33710', '33711', '33712', '33713', '33714', '33715', '33716', '33717', '33718', '33719', '33720', '33721', '33722', '33723', '33724', '33725', '33726', '33727', '33728', '33729', '33730', '33731', '33732', '33733', '33734', '33735', '33736', '33737', '33738', '33739']"
Nordrhein-Westfalen,NW,Billerbeck,/wiki/Billerbeck,['48727']
Nordrhein-Westfalen,NW,Blomberg,/wiki/Blomberg,['32825']
Nordrhein-Westfalen,NW,Bocholt,/wiki/Bocholt,"['46395', '46397', '46399']"
Nordrhein-Westfalen,NW,Bochum,/wiki/Bochum,"['44787', '44788', '44789', '44790', '44791', '44792', '44793', '44794', '44795', '44796', '44797', '44798', '44799', '44800', '44801', '44802', '44803', '44804', '44805', '44806', '44807', '44808', '44809', '44810', '44811', '44812', '44813', '44814', '44815', '44816', '44817', '44818', '44819', '44820', '44821', '44822', '44823', '44824', '44825', '44826', '44827', '44828', '44829', '44830', '44831', '44832', '44833', '44834', '44835', '44836', '44837', '44838', '44839', '44840', '44841', '44842', '44843', '44844', '44845', '44846', '44847', '44848', '44849', '44850', '44851', '44852', '44853', '44854', '44855', '44856', '44857', '44858', '44859', '44860', '44861', '44862', '44863', '44864', '44865', '44866', '44867', '44868', '44869', '44870', '44871', '44872', '44873', '44874', '44875', '44876', '44877', '44878', '44879', '44880', '44881', '44882', '44883', '44884', '44885', '44886', '44887', '44888', '44889', '44890', '44891', '44892', '44893', '44894']"
Nordrhein-Westfalen,NW,Bonn,/wiki/Bonn,"['53111', '53112', '53113', '53114', '53115', '53116', '53117', '53118', '53119', '53120', '53121', '53122', '53123', '53124', '53125', '53126', '53127', '53128', '53129']"
Nordrhein-Westfalen,NW,Borgentreich,/wiki/Borgentreich,['34434']
Nordrhein-Westfalen,NW,Borgholzhausen,/wiki/Borgholzhausen,['33829']
Nordrhein-Westfalen,NW,Borken,/wiki/Borken,['46325']
Nordrhein-Westfalen,NW,Bornheim,/wiki/Bornheim_(Rheinland),['53332']
Nordrhein-Westfalen,NW,Bottrop,/wiki/Bottrop,"['46236', '46237', '46238', '46239', '46240', '46241', '46242', '46243', '46244']"
Nordrhein-Westfalen,NW,Brakel,/wiki/Brakel,['33034']
Nordrhein-Westfalen,NW,Breckerfeld,/wiki/Breckerfeld,['58339']
Nordrhein-Westfalen,NW,Brilon,/wiki/Brilon,['59929']
Nordrhein-Westfalen,NW,Brühl,/wiki/Br%C3%BChl_(Rheinland),['50321']
Nordrhein-Westfalen,NW,Bünde,/wiki/B%C3%BCnde,['32257']
Nordrhein-Westfalen,NW,Büren,/wiki/B%C3%BCren_(Westfalen),['33142']
Nordrhein-Westfalen,NW,Burscheid,/wiki/Burscheid,['51399']
Nordrhein-Westfalen,NW,Castrop-Rauxel,/wiki/Castrop-Rauxel,"['44575', '44577', '44579', '44581']"
Nordrhein-Westfalen,NW,Coesfeld,/wiki/Coesfeld,['48653']
Nordrhein-Westfalen,NW,Datteln,/wiki/Datteln,['45711']
Nordrhein-Westfalen,NW,Delbrück,/wiki/Delbr%C3%BCck,['33129']
Nordrhein-Westfalen,NW,Detmold,/wiki/Detmold,"['32756', '32758', '32760']"
Nordrhein-Westfalen,NW,Dinslaken,/wiki/Dinslaken,"['46535', '46537', '46539']"
Nordrhein-Westfalen,NW,Dormagen,/wiki/Dormagen,"['41539', '41540', '41541', '41542']"
Nordrhein-Westfalen,NW,Dorsten,/wiki/Dorsten,"['46282', '46284', '46286']"
Nordrhein-Westfalen,NW,Dortmund,/wiki/Dortmund,"['44135', '44136', '44137', '44138', '44139', '44140', '44141', '44142', '44143', '44144', '44145', '44146', '44147', '44148', '44149', '44150', '44151', '44152', '44153', '44154', '44155', '44156', '44157', '44158', '44159', '44160', '44161', '44162', '44163', '44164', '44165', '44166', '44167', '44168', '44169', '44170', '44171', '44172', '44173', '44174', '44175', '44176', '44177', '44178', '44179', '44180', '44181', '44182', '44183', '44184', '44185', '44186', '44187', '44188', '44189', '44190', '44191', '44192', '44193', '44194', '44195', '44196', '44197', '44198', '44199', '44200', '44201', '44202', '44203', '44204', '44205', '44206', '44207', '44208', '44209', '44210', '44211', '44212', '44213', '44214', '44215', '44216', '44217', '44218', '44219', '44220', '44221', '44222', '44223', '44224', '44225', '44226', '44227', '44228', '44229', '44230', '44231', '44232', '44233', '44234', '44235', '44236', '44237', '44238', '44239', '44240', '44241', '44242', '44243', '44244', '44245', '44246', '44247', '44248', '44249', '44250', '44251', '44252', '44253', '44254', '44255', '44256', '44257', '44258', '44259', '44260', '44261', '44262', '44263', '44264', '44265', '44266', '44267', '44268', '44269', '44270', '44271', '44272', '44273', '44274', '44275', '44276', '44277', '44278', '44279', '44280', '44281', '44282', '44283', '44284', '44285', '44286', '44287', '44288', '44289', '44290', '44291', '44292', '44293', '44294', '44295', '44296', '44297', '44298', '44299', '44300', '44301', '44302', '44303', '44304', '44305', '44306', '44307', '44308', '44309', '44310', '44311', '44312', '44313', '44314', '44315', '44316', '44317', '44318', '44319', '44320', '44321', '44322', '44323', '44324', '44325', '44326', '44327', '44328', '44329', '44330', '44331', '44332', '44333', '44334', '44335', '44336', '44337', '44338', '44339', '44340', '44341', '44342', '44343', '44344', '44345', '44346', '44347', '44348', '44349', '44350', '44351', '44352', '44353', '44354', '44355', '44356', '44357', '44358', '44359', '44360', '44361', '44362', '44363', '44364', '44365', '44366', '44367', '44368', '44369', '44370', '44371', '44372', '44373', '44374', '44375', '44376', '44377', '44378', '44379', '44380', '44381', '44382', '44383', '44384', '44385', '44386', '44387', '44388']"
Nordrhein-Westfalen,NW,Drensteinfurt,/wiki/Drensteinfurt,['48317']
Nordrhein-Westfalen,NW,Drolshagen,/wiki/Drolshagen,['57489']
Nordrhein-Westfalen,NW,Duisburg,/wiki/Duisburg,"['47051', '47052', '47053', '47054', '47055', '47056', '47057', '47058', '47059', '47060', '47061', '47062', '47063', '47064', '47065', '47066', '47067', '47068', '47069', '47070', '47071', '47072', '47073', '47074', '47075', '47076', '47077', '47078', '47079', '47080', '47081', '47082', '47083', '47084', '47085', '47086', '47087', '47088', '47089', '47090', '47091', '47092', '47093', '47094', '47095', '47096', '47097', '47098', '47099', '47100', '47101', '47102', '47103', '47104', '47105', '47106', '47107', '47108', '47109', '47110', '47111', '47112', '47113', '47114', '47115', '47116', '47117', '47118', '47119', '47120', '47121', '47122', '47123', '47124', '47125', '47126', '47127', '47128', '47129', '47130', '47131', '47132', '47133', '47134', '47135', '47136', '47137', '47138', '47139', '47140', '47141', '47142', '47143', '47144', '47145', '47146', '47147', '47148', '47149', '47150', '47151', '47152', '47153', '47154', '47155', '47156', '47157', '47158', '47159', '47160', '47161', '47162', '47163', '47164', '47165', '47166', '47167', '47168', '47169', '47170', '47171', '47172', '47173', '47174', '47175', '47176', '47177', '47178', '47179', '47180', '47181', '47182', '47183', '47184', '47185', '47186', '47187', '47188', '47189', '47190', '47191', '47192', '47193', '47194', '47195', '47196', '47197', '47198', '47199', '47200', '47201', '47202', '47203', '47204', '47205', '47206', '47207', '47208', '47209', '47210', '47211', '47212', '47213', '47214', '47215', '47216', '47217', '47218', '47219', '47220', '47221', '47222', '47223', '47224', '47225', '47226', '47227', '47228', '47229', '47230', '47231', '47232', '47233', '47234', '47235', '47236', '47237', '47238', '47239', '47240', '47241', '47242', '47243', '47244', '47245', '47246', '47247', '47248', '47249', '47250', '47251', '47252', '47253', '47254', '47255', '47256', '47257', '47258', '47259', '47260', '47261', '47262', '47263', '47264', '47265', '47266', '47267', '47268', '47269', '47270', '47271', '47272', '47273', '47274', '47275', '47276', '47277', '47278', '47279']"
Nordrhein-Westfalen,NW,Dülmen,/wiki/D%C3%BClmen,['48249']
Nordrhein-Westfalen,NW,Düren,/wiki/D%C3%BCren,"['52349', '52351', '52353', '52355']"
Nordrhein-Westfalen,NW,Düsseldorf,/wiki/D%C3%BCsseldorf,"['40210', '40211', '40212', '40213', '40214', '40215', '40216', '40217', '40218', '40219', '40220', '40221', '40222', '40223', '40224', '40225', '40226', '40227', '40228', '40229', '40230', '40231', '40232', '40233', '40234', '40235', '40236', '40237', '40238', '40239', '40240', '40241', '40242', '40243', '40244', '40245', '40246', '40247', '40248', '40249', '40250', '40251', '40252', '40253', '40254', '40255', '40256', '40257', '40258', '40259', '40260', '40261', '40262', '40263', '40264', '40265', '40266', '40267', '40268', '40269', '40270', '40271', '40272', '40273', '40274', '40275', '40276', '40277', '40278', '40279', '40280', '40281', '40282', '40283', '40284', '40285', '40286', '40287', '40288', '40289', '40290', '40291', '40292', '40293', '40294', '40295', '40296', '40297', '40298', '40299', '40300', '40301', '40302', '40303', '40304', '40305', '40306', '40307', '40308', '40309', '40310', '40311', '40312', '40313', '40314', '40315', '40316', '40317', '40318', '40319', '40320', '40321', '40322', '40323', '40324', '40325', '40326', '40327', '40328', '40329', '40330', '40331', '40332', '40333', '40334', '40335', '40336', '40337', '40338', '40339', '40340', '40341', '40342', '40343', '40344', '40345', '40346', '40347', '40348', '40349', '40350', '40351', '40352', '40353', '40354', '40355', '40356', '40357', '40358', '40359', '40360', '40361', '40362', '40363', '40364', '40365', '40366', '40367', '40368', '40369', '40370', '40371', '40372', '40373', '40374', '40375', '40376', '40377', '40378', '40379', '40380', '40381', '40382', '40383', '40384', '40385', '40386', '40387', '40388', '40389', '40390', '40391', '40392', '40393', '40394', '40395', '40396', '40397', '40398', '40399', '40400', '40401', '40402', '40403', '40404', '40405', '40406', '40407', '40408', '40409', '40410', '40411', '40412', '40413', '40414', '40415', '40416', '40417', '40418', '40419', '40420', '40421', '40422', '40423', '40424', '40425', '40426', '40427', '40428', '40429', '40430', '40431', '40432', '40433', '40434', '40435', '40436', '40437', '40438', '40439', '40440', '40441', '40442', '40443', '40444', '40445', '40446', '40447', '40448', '40449', '40450', '40451', '40452', '40453', '40454', '40455', '40456', '40457', '40458', '40459', '40460', '40461', '40462', '40463', '40464', '40465', '40466', '40467', '40468', '40469', '40470', '40471', '40472', '40473', '40474', '40475', '40476', '40477', '40478', '40479', '40480', '40481', '40482', '40483', '40484', '40485', '40486', '40487', '40488', '40489', '40490', '40491', '40492', '40493', '40494', '40495', '40496', '40497', '40498', '40499', '40500', '40501', '40502', '40503', '40504', '40505', '40506', '40507', '40508', '40509', '40510', '40511', '40512', '40513', '40514', '40515', '40516', '40517', '40518', '40519', '40520', '40521', '40522', '40523', '40524', '40525', '40526', '40527', '40528', '40529', '40530', '40531', '40532', '40533', '40534', '40535', '40536', '40537', '40538', '40539', '40540', '40541', '40542', '40543', '40544', '40545', '40546', '40547', '40548', '40549', '40550', '40551', '40552', '40553', '40554', '40555', '40556', '40557', '40558', '40559', '40560', '40561', '40562', '40563', '40564', '40565', '40566', '40567', '40568', '40569', '40570', '40571', '40572', '40573', '40574', '40575', '40576', '40577', '40578', '40579', '40580', '40581', '40582', '40583', '40584', '40585', '40586', '40587', '40588', '40589', '40590', '40591', '40592', '40593', '40594', '40595', '40596', '40597', '40598', '40599', '40600', '40601', '40602', '40603', '40604', '40605', '40606', '40607', '40608', '40609', '40610', '40611', '40612', '40613', '40614', '40615', '40616', '40617', '40618', '40619', '40620', '40621', '40622', '40623', '40624', '40625', '40626', '40627', '40628', '40629']"
Nordrhein-Westfalen,NW,Elsdorf,/wiki/Elsdorf_(Rheinland),['50189']
Nordrhein-Westfalen,NW,Emmerich am Rhein,/wiki/Emmerich_am_Rhein,['46446']
Nordrhein-Westfalen,NW,Emsdetten,/wiki/Emsdetten,['48282']
Nordrhein-Westfalen,NW,Enger,/wiki/Enger,['32130']
Nordrhein-Westfalen,NW,Ennepetal,/wiki/Ennepetal,['58256']
Nordrhein-Westfalen,NW,Ennigerloh,/wiki/Ennigerloh,['59320']
Nordrhein-Westfalen,NW,Erftstadt,/wiki/Erftstadt,['50374']
Nordrhein-Westfalen,NW,Erkelenz,/wiki/Erkelenz,['41812']
Nordrhein-Westfalen,NW,Erkrath,/wiki/Erkrath,['40699']
Nordrhein-Westfalen,NW,Erwitte,/wiki/Erwitte,['59597']
Nordrhein-Westfalen,NW,Eschweiler,/wiki/Eschweiler,['52249']
Nordrhein-Westfalen,NW,Espelkamp,/wiki/Espelkamp,['32339']
Nordrhein-Westfalen,NW,Essen,/wiki/Essen,"['45127', '45128', '45129', '45130', '45131', '45132', '45133', '45134', '45135', '45136', '45137', '45138', '45139', '45140', '45141', '45142', '45143', '45144', '45145', '45146', '45147', '45148', '45149', '45150', '45151', '45152', '45153', '45154', '45155', '45156', '45157', '45158', '45159', '45160', '45161', '45162', '45163', '45164', '45165', '45166', '45167', '45168', '45169', '45170', '45171', '45172', '45173', '45174', '45175', '45176', '45177', '45178', '45179', '45180', '45181', '45182', '45183', '45184', '45185', '45186', '45187', '45188', '45189', '45190', '45191', '45192', '45193', '45194', '45195', '45196', '45197', '45198', '45199', '45200', '45201', '45202', '45203', '45204', '45205', '45206', '45207', '45208', '45209', '45210', '45211', '45212', '45213', '45214', '45215', '45216', '45217', '45218', '45219', '45220', '45221', '45222', '45223', '45224', '45225', '45226', '45227', '45228', '45229', '45230', '45231', '45232', '45233', '45234', '45235', '45236', '45237', '45238', '45239', '45240', '45241', '45242', '45243', '45244', '45245', '45246', '45247', '45248', '45249', '45250', '45251', '45252', '45253', '45254', '45255', '45256', '45257', '45258', '45259', '45260', '45261', '45262', '45263', '45264', '45265', '45266', '45267', '45268', '45269', '45270', '45271', '45272', '45273', '45274', '45275', '45276', '45277', '45278', '45279', '45280', '45281', '45282', '45283', '45284', '45285', '45286', '45287', '45288', '45289', '45290', '45291', '45292', '45293', '45294', '45295', '45296', '45297', '45298', '45299', '45300', '45301', '45302', '45303', '45304', '45305', '45306', '45307', '45308', '45309', '45310', '45311', '45312', '45313', '45314', '45315', '45316', '45317', '45318', '45319', '45320', '45321', '45322', '45323', '45324', '45325', '45326', '45327', '45328', '45329', '45330', '45331', '45332', '45333', '45334', '45335', '45336', '45337', '45338', '45339', '45340', '45341', '45342', '45343', '45344', '45345', '45346', '45347', '45348', '45349', '45350', '45351', '45352', '45353', '45354', '45355', '45356', '45357', '45358', '45359']"
Nordrhein-Westfalen,NW,Euskirchen,/wiki/Euskirchen,"['53879', '53881']"
Nordrhein-Westfalen,NW,Frechen,/wiki/Frechen,['50226']
Nordrhein-Westfalen,NW,Freudenberg,/wiki/Freudenberg_(Siegerland),['57258']
Nordrhein-Westfalen,NW,Fröndenberg,/wiki/Fr%C3%B6ndenberg/Ruhr,['58730']
Nordrhein-Westfalen,NW,Geilenkirchen,/wiki/Geilenkirchen,['52511']
Nordrhein-Westfalen,NW,Geldern,/wiki/Geldern,['47608']
Nordrhein-Westfalen,NW,Gelsenkirchen,/wiki/Gelsenkirchen,"['45879', '45880', '45881', '45882', '45883', '45884', '45885', '45886', '45887', '45888', '45889', '45890', '45891', '45892', '45893', '45894', '45895', '45896', '45897', '45898', '45899']"
Nordrhein-Westfalen,NW,Gescher,/wiki/Gescher,['48712']
Nordrhein-Westfalen,NW,Geseke,/wiki/Geseke,['59590']
Nordrhein-Westfalen,NW,Gevelsberg,/wiki/Gevelsberg,['58285']
Nordrhein-Westfalen,NW,Gladbeck,/wiki/Gladbeck,"['45964', '45966', '45968']"
Nordrhein-Westfalen,NW,Goch,/wiki/Goch,['47574']
Nordrhein-Westfalen,NW,Greven,/wiki/Greven,['48268']
Nordrhein-Westfalen,NW,Grevenbroich,/wiki/Grevenbroich,"['41515', '41516', '41517']"
Nordrhein-Westfalen,NW,Gronau,/wiki/Gronau_(Westf.),['48599']
Nordrhein-Westfalen,NW,Gummersbach,/wiki/Gummersbach,"['51643', '51645', '51647']"
Nordrhein-Westfalen,NW,Gütersloh,/wiki/G%C3%BCtersloh,"['33330', '33331', '33332', '33333', '33334', '33335', '33311']"
Nordrhein-Westfalen,NW,Haan,/wiki/Haan,['42781']
Nordrhein-Westfalen,NW,Hagen,/wiki/Hagen,"['58089', '58090', '58091', '58092', '58093', '58094', '58095', '58096', '58097', '58098', '58099', '58119', '58135']"
Nordrhein-Westfalen,NW,Halle,/wiki/Halle_(Westf.),['33790']
Nordrhein-Westfalen,NW,Hallenberg,/wiki/Hallenberg,['59969']
Nordrhein-Westfalen,NW,Haltern am See,/wiki/Haltern_am_See,['45721']
Nordrhein-Westfalen,NW,Halver,/wiki/Halver,['58553']
Nordrhein-Westfalen,NW,Hamm,/wiki/Hamm,"['59063', '59064', '59065', '59066', '59067', '59068', '59069', '59070', '59071', '59072', '59073', '59074', '59075', '59076', '59077']"
Nordrhein-Westfalen,NW,Hamminkeln,/wiki/Hamminkeln,['46499']
Nordrhein-Westfalen,NW,Harsewinkel,/wiki/Harsewinkel,['33428']
Nordrhein-Westfalen,NW,Hattingen,/wiki/Hattingen,"['45525', '45527', '45529']"
Nordrhein-Westfalen,NW,Heiligenhaus,/wiki/Heiligenhaus,['42579']
Nordrhein-Westfalen,NW,Heimbach,/wiki/Heimbach_(Eifel),['52396']
Nordrhein-Westfalen,NW,Heinsberg,/wiki/Heinsberg,['52525']
Nordrhein-Westfalen,NW,Hemer,/wiki/Hemer,['58675']
Nordrhein-Westfalen,NW,Hennef,/wiki/Hennef_(Sieg),['53773']
Nordrhein-Westfalen,NW,Herdecke,/wiki/Herdecke,['58313']
Nordrhein-Westfalen,NW,Herford,/wiki/Herford,"['32049', '32051', '32052']"
Nordrhein-Westfalen,NW,Herne,/wiki/Herne,"['44623', '44624', '44625', '44626', '44627', '44628', '44629']"
Nordrhein-Westfalen,NW,Herten,/wiki/Herten,"['45699', '45701']"
Nordrhein-Westfalen,NW,Herzogenrath,/wiki/Herzogenrath,['52134']
Nordrhein-Westfalen,NW,Hilchenbach,/wiki/Hilchenbach,['57271']
Nordrhein-Westfalen,NW,Hilden,/wiki/Hilden,"['40721', '40723', '40724']"
Nordrhein-Westfalen,NW,Horn-Bad Meinberg,/wiki/Horn-Bad_Meinberg,['32805']
Nordrhein-Westfalen,NW,Hörstel,/wiki/H%C3%B6rstel,['48477']
Nordrhein-Westfalen,NW,Horstmar,/wiki/Horstmar,['48612']
Nordrhein-Westfalen,NW,Höxter,/wiki/H%C3%B6xter,['37671']
Nordrhein-Westfalen,NW,Hückelhoven,/wiki/H%C3%BCckelhoven,['41836']
Nordrhein-Westfalen,NW,Hückeswagen,/wiki/H%C3%BCckeswagen,['42499']
Nordrhein-Westfalen,NW,Hürth,/wiki/H%C3%BCrth,['50354']
Nordrhein-Westfalen,NW,Ibbenbüren,/wiki/Ibbenb%C3%BCren,"['49477', '49479']"
Nordrhein-Westfalen,NW,Iserlohn,/wiki/Iserlohn,"['58636', '58637', '58638', '58639', '58640', '58641', '58642', '58643', '58644']"
Nordrhein-Westfalen,NW,Isselburg,/wiki/Isselburg,['46419']
Nordrhein-Westfalen,NW,Jüchen,/wiki/J%C3%BCchen,['41363']
Nordrhein-Westfalen,NW,Jülich,/wiki/J%C3%BClich,['52428']
Nordrhein-Westfalen,NW,Kaarst,/wiki/Kaarst,['41564']
Nordrhein-Westfalen,NW,Kalkar,/wiki/Kalkar,['47546']
Nordrhein-Westfalen,NW,Kamen,/wiki/Kamen,['59174']
Nordrhein-Westfalen,NW,Kamp-Lintfort,/wiki/Kamp-Lintfort,['47475']
Nordrhein-Westfalen,NW,Kempen,/wiki/Kempen,['47906']
Nordrhein-Westfalen,NW,Kerpen,/wiki/Kerpen,"['50169', '50170', '50171']"
Nordrhein-Westfalen,NW,Kevelaer,/wiki/Kevelaer,"['47623', '47624', '47625', '47626', '47627']"
Nordrhein-Westfalen,NW,Kierspe,/wiki/Kierspe,['58566']
Nordrhein-Westfalen,NW,Kleve,/wiki/Kleve,['47533']
